GPUB
python3 main.py --epochs 30 --scale-factor 8 --no-early-stop  --num-batches-train 744 --save-test --save-train

Training Finished. Saving test images to: ./runs/1513034153.3755772/test
Training Finished. Saving test images to: ./runs/1513036475.4784913/train

6.93825141e-01   1.38335643e-01   1.06046063e-01   7.47359194e-03   3.30099560e-02   5.92167445e-03   5.10090647e-03   1.02870239e-02
4.80847203e-03   9.69776718e-01   6.77409254e-03   2.18352322e-03   8.64962947e-03   7.29018635e-05   1.80263507e-03   5.93202784e-03
2.08333520e-03   9.24336170e-03   9.10874735e-01   5.49001114e-03   4.90837479e-02   1.53275014e-02   2.44584927e-03   5.45145853e-03
7.10094510e-03   3.83833256e-02   4.46965376e-01   2.39706168e-01   2.14237723e-01   1.45363334e-02   1.42884871e-02   2.47816415e-02
6.31533379e-04   5.56376648e-03   5.92944405e-02   4.20583419e-03   9.22356630e-01   4.52644096e-03   7.43435983e-04   2.67791836e-03
4.05857024e-04   4.22767734e-06   2.72051037e-02   2.62327379e-03   3.62798131e-02   9.33439448e-01   0.00000000e+00   4.22767734e-05
5.70964362e-03   5.37915819e-02   3.02061841e-01   2.65911535e-02   5.48716600e-02   1.38471551e-04   4.90489312e-01   6.63463358e-02
2.90052025e-03   2.54872021e-02   9.14619811e-02   3.51713916e-03   3.33008661e-02   3.14768454e-03   1.54128892e-02   8.24771718e-01

