Epochs	Train Loss	Val Loss	Train Accuracy	Val Accuracy	Train iou	Val iou
1	0.927661	0.750799	0.730653	0.779920	0.194772	0.223979
2	0.547290	0.585712	0.837179	0.826217	0.300960	0.299978
3	0.455182	0.489884	0.862057	0.852795	0.357631	0.349792
4	0.399690	0.443768	0.876101	0.866822	0.398028	0.379041
5	0.360298	0.430214	0.886046	0.872854	0.432387	0.399297
6	0.329754	0.410377	0.894121	0.877541	0.462640	0.423804
7	0.312567	0.411946	0.899292	0.879465	0.485277	0.428216
8	0.291665	0.407859	0.905318	0.883389	0.508899	0.439336
9	0.274706	0.414995	0.910198	0.883765	0.528387	0.445439
