Epochs	Train Loss	Val Loss	Train Accuracy	Val Accuracy	Train iou	Val iou
1	0.380032	0.174958	0.803078	0.928584	0.670953	0.866689
2	0.132669	0.114905	0.948048	0.953971	0.901228	0.911993
3	0.098847	0.105881	0.960228	0.959024	0.923498	0.921275
4	0.094487	0.098897	0.961888	0.961240	0.926574	0.925372
5	0.086860	0.090716	0.965397	0.964107	0.933108	0.930701
6	0.072484	0.078148	0.970358	0.969331	0.942422	0.940487
7	0.061952	0.073259	0.974637	0.971216	0.950529	0.944043
8	0.054593	0.078990	0.977274	0.969220	0.955559	0.940278
